Date,Value,IsRecord,OtherDateClass,DateClass
2021-01-30,2472,False,20201225,20210130
2021-01-31,2403,False,20201225,20210131
2021-02-01,2599,False,20210131,20210201
2021-02-02,2480,False,20210131,20210202
2021-02-03,2358,False,20201225,20210203
2021-02-04,2142,False,20201224,20210204
2021-02-05,2005,False,20201218,20210205
2021-02-06,1891,False,20201213,20210206
2021-02-07,1847,False,20201213,20210207
2021-02-08,1920,False,20210207,20210208
2021-02-09,1753,False,20201213,20210209
2021-02-10,1725,False,20201211,20210210
2021-02-11,1678,False,20201207,20210211
2021-02-12,1507,False,20201206,20210212
2021-02-13,1426,False,20201205,20210213
2021-02-14,1534,False,20210213,20210214
2021-02-15,1501,False,20210213,20210215
2021-02-16,1492,False,20210213,20210216
2021-02-17,1408,False,20201205,20210217
2021-02-18,1336,False,20201128,20210218
2021-02-19,1271,False,20201128,20210219
2021-02-20,1087,False,20201018,20210220
2021-02-21,1155,False,20210220,20210221
2021-02-22,1119,False,20210220,20210222
2021-02-23,1119,False,20210222,20210223
2021-02-24,1020,False,20201016,20210224
2021-02-25,968,False,20201016,20210225
2021-02-26,863,False,20201011,20210226
2021-02-27,741,False,20201010,20210227
2021-02-28,769,False,20210227,20210228
2021-03-01,821,False,20210228,20210301
2021-03-02,834,False,20210301,20210302
2021-03-03,714,False,20201009,20210303
2021-03-04,703,False,20201009,20210304
2021-03-05,599,False,20201003,20210305
2021-03-06,637,False,20210305,20210306
2021-03-07,535,False,20201003,20210307
2021-03-08,576,False,20210307,20210308
2021-03-09,579,False,20210308,20210309
2021-03-10,567,False,20210307,20210310
2021-03-11,550,False,20210307,20210311
2021-03-12,480,False,20200930,20210312
2021-03-13,461,False,20200930,20210313
2021-03-14,425,False,20200927,20210314
2021-03-15,500,False,20210314,20210315
2021-03-16,440,False,20210314,20210316
2021-03-17,446,False,20210316,20210317
2021-03-18,449,False,20210317,20210318
2021-03-19,381,False,20200927,20210319
2021-03-20,364,False,20200927,20210320
2021-03-21,357,False,20200927,20210321
2021-03-22,360,False,20210321,20210322
2021-03-23,366,False,20210322,20210323
2021-03-24,348,False,20200927,20210324
2021-03-25,338,False,20200920,20210325
2021-03-26,298,False,20200920,20210326
2021-03-27,271,False,20200919,20210327
2021-03-28,272,False,20210327,20210328
2021-03-29,250,False,20200913,20210329
2021-03-30,256,False,20210329,20210330
2021-03-31,269,False,20210330,20210331
2021-04-01,233,False,20200913,20210401
2021-04-02,237,False,20210401,20210402
2021-04-03,222,False,20200912,20210403
2021-04-04,196,False,20200908,20210404
2021-04-05,234,False,20210404,20210405
2021-04-06,223,False,20210404,20210406
2021-04-07,235,False,20210402,20210407
2021-04-08,206,False,20210404,20210408
2021-04-09,204,False,20210404,20210409
2021-04-10,183,False,20200907,20210410
2021-04-11,202,False,20210410,20210411
2021-04-12,205,False,20210411,20210412
2021-04-13,181,False,20200907,20210413
2021-04-14,196,False,20210413,20210414
2021-04-15,161,False,20200907,20210415
2021-04-16,157,False,20200907,20210416
2021-04-17,158,False,20210416,20210417
2021-04-18,141,False,20200906,20210418
2021-04-19,177,False,20210414,20210419
2021-04-20,134,False,20200905,20210420
2021-04-21,171,False,20210419,20210421
2021-04-22,119,False,20200831,20210422
2021-04-23,155,False,20210421,20210423
2021-04-24,128,False,20210422,20210424
2021-04-25,138,False,20210424,20210425
2021-04-26,132,False,20210424,20210426
2021-04-27,166,False,20210421,20210427
2021-04-28,109,False,20200831,20210428
2021-04-29,100,False,20200831,20210429
2021-04-30,110,False,20210429,20210430
2021-05-01,100,False,20210429,20210501
2021-05-02,119,False,20210501,20210502
2021-05-03,123,False,20210427,20210503
2021-05-04,101,False,20210501,20210504
2021-05-05,117,False,20210503,20210505
2021-05-06,120,False,20210503,20210506
2021-05-07,102,False,20210504,20210507
2021-05-08,109,False,20210507,20210508
2021-05-09,102,False,20210507,20210509
2021-05-10,103,False,20210509,20210510
2021-05-11,105,False,20210510,20210511
2021-05-12,118,False,20210506,20210512
2021-05-13,104,False,20210510,20210513
2021-05-14,93,False,20200831,20210514
2021-05-15,90,False,20200830,20210515
2021-05-16,78,False,20200830,20210516
2021-05-17,101,False,20210513,20210517
